Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
361	int_SM_b20372-SM_b20373	0	0	0	0	0	0	385096	385106	na	na	11	na	na	na
362	int_SM_b20373-SM_b20374	0	0	0	0	0	0	385575	385653	na	na	79	na	na	na
363	int_SM_b20374-SM_b20375	0	0	0	0	0	0	386647	386666	na	na	20	na	na	na
364	int_SM_b20375-SM_b20376	0	0	0	0	0	0	387438	387640	na	na	203	na	na	na
365	int_SM_b20376-SM_b20377	0	0	0	0	0	0	388022	388064	na	na	43	na	na	na
366	int_SM_b20377-SM_b20378	0	0	0	0	0	0	388449	388481	na	na	33	na	na	na
367	int_SM_b20378-SM_b20379	0	0	0	0	0	0	389946	389954	na	na	9	na	na	na
368	int_SM_b20379-SM_b20380	0	0	0	0	0	0	391341	391370	na	na	30	na	na	na
369	int_SM_b20380-SM_b20381	0	0	0	0	0	0	392421	392435	na	na	15	na	na	na
371	int_SM_b20382-SM_b20383	0	0	0	0	0	0	394115	394239	na	na	125	na	na	na
372	int_SM_b20383-SM_b20384	0	0	0	0	0	0	395314	395418	na	na	105	na	na	na
373	int_SM_b20384-SM_b20385	0	0	0	0	0	0	396391	396403	na	na	13	na	na	na
375	int_SM_b20386-SM_b20387	0	0	0	0	0	0	398866	398866	na	na	1	na	na	na
376	int_SM_b20387-SM_b20388	0	0	0	0	0	0	399587	399979	na	na	393	na	na	na
377	int_SM_b20388-SM_b20389	0	0	0	0	0	0	400961	400974	na	na	14	na	na	na
378	int_SM_b20389-SM_b20390	0	0	0	0	0	0	402001	402435	na	na	435	na	na	na
380	int_SM_b20391-SM_b20392	0	0	0	0	0	0	405645	405679	na	na	35	na	na	na
381	int_SM_b20392-SM_b20393	0	0	0	0	0	0	406388	406531	na	na	144	na	na	na
382	int_SM_b20393-SM_b20394	0	0	0	0	0	0	407789	407811	na	na	23	na	na	na
383	int_SM_b20394-SM_b20395	0	0	0	0	0	0	409141	409179	na	na	39	na	na	na
384	int_SM_b20395-SM_b20396	0	0	0	0	0	0	411430	411472	na	na	43	na	na	na
386	int_SM_b20397-SM_b20398	0	0	0	0	0	0	413020	413185	na	na	166	na	na	na
387	int_SM_b20398-SM_b20399	0	0	0	0	0	0	413681	413763	na	na	83	na	na	na
388	int_SM_b20399-SM_b20400	0	0	0	0	0	0	414355	414363	na	na	9	na	na	na
389	int_SM_b20400-SM_b20401	0	0	0	0	0	0	414628	414653	na	na	26	na	na	na
390	int_SM_b20401-SM_b20402	0	0	0	0	0	0	414828	414970	na	na	143	na	na	na
391	int_SM_b20402-SM_b20403	0	0	0	0	0	0	416360	416361	na	na	2	na	na	na
393	int_SM_b20404-SM_b20405	0	0	0	0	0	0	419100	419111	na	na	12	na	na	na
394	int_SM_b20405-SM_b20406	0	0	0	0	0	0	419892	420018	na	na	127	na	na	na
395	int_SM_b20406-SM_b20407	0	0	0	0	0	0	422134	422141	na	na	8	na	na	na
396	int_SM_b20407-SM_b20408	0	0	0	0	0	0	424344	424346	na	na	3	na	na	na
398	int_SM_b20409-SM_b20410	0	0	0	0	0	0	425672	425739	na	na	68	na	na	na
399	int_SM_b20410-SM_b20411	0	0	0	0	0	0	426679	426693	na	na	15	na	na	na
400	int_SM_b20411-SM_b20412	0	0	0	0	0	0	426943	426972	na	na	30	na	na	na
402	int_SM_b20413-SM_b20414	0	0	0	0	0	0	427362	427541	na	na	180	na	na	na
404	int_SM_b20415-SM_b20416	0	0	0	0	0	0	429305	429672	na	na	368	na	na	na
405	int_SM_b20416-SM_b20417	0	0	0	0	0	0	430966	431082	na	na	117	na	na	na
406	int_SM_b20417-SM_b20418	0	0	0	0	0	0	431965	431972	na	na	8	na	na	na
408	int_SM_b20419-SM_b20420	0	0	0	0	0	0	433871	433991	na	na	121	na	na	na
409	int_SM_b20420-SM_b20421	0	0	0	0	0	0	434619	434770	na	na	152	na	na	na
410	int_SM_b20421-SM_b20422	0	0	0	0	0	0	435848	436048	na	na	201	na	na	na
411	int_SM_b20422-SM_b20423	0	0	0	0	0	0	437129	437133	na	na	5	na	na	na
412	int_SM_b20423-SM_b20424	0	0	0	0	0	0	438511	438629	na	na	119	na	na	na
413	int_SM_b20424-SM_b20425	0	0	0	0	0	0	440127	440289	na	na	163	na	na	na
414	int_SM_b20425-SM_b20426	0	0	0	0	0	0	440785	440993	na	na	209	na	na	na
415	int_SM_b20426-SM_b20427	0	0	0	0	0	0	442275	442444	na	na	170	na	na	na
416	int_SM_b20427-SM_b20428	0	0	0	0	0	0	443231	443288	na	na	58	na	na	na
417	int_SM_b20428-SM_b20429	0	0	0	0	0	0	444141	444242	na	na	102	na	na	na
418	int_SM_b20429-SM_b20430	0	0	0	0	0	0	444903	444904	na	na	2	na	na	na
422	int_SM_b20433-SM_b20434	0	0	0	0	0	0	448340	448383	na	na	44	na	na	na
423	int_SM_b20434-SM_b20435	0	0	0	0	0	0	449566	449584	na	na	19	na	na	na
424	int_SM_b20435-SM_b20436	0	0	0	0	0	0	450581	450977	na	na	397	na	na	na
425	int_SM_b20436-SM_b20441	0	0	0	0	0	0	452253	452506	na	na	254	na	na	na
426	int_SM_b20441-SM_b20442	0	0	0	0	0	0	453248	453286	na	na	39	na	na	na
427	int_SM_b20442-SM_b20443	0	0	0	0	0	0	454262	454328	na	na	67	na	na	na
428	int_SM_b20443-SM_b20444	0	0	0	0	0	0	454902	454906	na	na	5	na	na	na
430	int_SM_b20445-SM_b20446	0	0	0	0	0	0	457372	457380	na	na	9	na	na	na
431	int_SM_b20446-SM_b20447	0	0	0	0	0	0	458590	458864	na	na	275	na	na	na
432	int_SM_b20447-SM_b20448	0	0	0	0	0	0	460560	460634	na	na	75	na	na	na
433	int_SM_b20448-SM_b20449	0	0	0	0	0	0	461154	461269	na	na	116	na	na	na
435	int_SM_b20450-SM_b20451	0	0	0	0	0	0	464686	464689	na	na	4	na	na	na
436	int_SM_b20451-SM_b20452	0	0	0	0	0	0	465254	465267	na	na	14	na	na	na
437	int_SM_b20452-SM_b20453	0	0	0	0	0	0	465607	465641	na	na	35	na	na	na
438	int_SM_b20453-SM_b20454	0	0	0	0	0	0	466554	466833	na	na	280	na	na	na
439	int_SM_b20454-SM_b20455	0	0	0	0	0	0	467254	467357	na	na	104	na	na	na
440	int_SM_b20455-SM_b20456	0	0	0	0	0	0	467973	468076	na	na	104	na	na	na
441	int_SM_b20456-SM_b20457	0	0	0	0	0	0	468824	468903	na	na	80	na	na	na
442	int_SM_b20457-SM_b20458	0	0	0	0	0	0	470053	470411	na	na	359	na	na	na
445	int_SM_b20460-SM_b20461	0	0	0	0	0	0	474307	474316	na	na	10	na	na	na
448	int_SM_b20463-SM_b20464	0	0	0	0	0	0	476409	476596	na	na	188	na	na	na
449	int_SM_b20464-SM_b20465	0	0	0	0	0	0	476900	477064	na	na	165	na	na	na
450	int_SM_b20465-SM_b20466	0	0	0	0	0	0	478136	478309	na	na	174	na	na	na
451	int_SM_b20466-SM_b20467	0	0	0	0	0	0	479468	479715	na	na	248	na	na	na
453	int_SM_b20468-SM_b20469	0	0	0	0	0	0	482181	482209	na	na	29	na	na	na
454	int_SM_b20469-SM_b20470	0	0	0	0	0	0	483287	483954	na	na	668	na	na	na
455	int_SM_b20470-SM_b20471	0	0	0	0	0	0	484387	484416	na	na	30	na	na	na
456	int_SM_b20471-SM_b20472	0	0	0	0	0	0	484567	484579	na	na	13	na	na	na
457	int_SM_b20472-SM_b20473	0	0	0	0	0	0	486413	486726	na	na	314	na	na	na
458	int_SM_b20473-SM_b20474	0	0	0	0	0	0	487225	487780	na	na	556	na	na	na
460	int_SM_b20475-SM_b20476	0	0	0	0	0	0	488484	488822	na	na	339	na	na	na
461	int_SM_b20476-SM_b20477	0	0	0	0	0	0	490389	490465	na	na	77	na	na	na
464	int_SM_b20479-SM_b20480	0	0	0	0	0	0	494007	494012	na	na	6	na	na	na
465	int_SM_b20480-SM_b20481	0	0	0	0	0	0	494796	494918	na	na	123	na	na	na
466	int_SM_b20481-SM_b20482	0	0	0	0	0	0	496695	496695	na	na	1	na	na	na
467	int_SM_b20482-SM_b20483	0	0	0	0	0	0	498484	498490	na	na	7	na	na	na
468	int_SM_b20483-SM_b20484	0	0	0	0	0	0	499562	499834	na	na	273	na	na	na
469	int_SM_b20484-SM_b20485	0	0	0	0	0	0	500828	500932	na	na	105	na	na	na
472	int_SM_b20487-SM_b20488	0	0	0	0	0	0	504452	504453	na	na	2	na	na	na
473	int_SM_b20488-SM_b20489	0	0	0	0	0	0	505303	505346	na	na	44	na	na	na
475	int_SM_b20490-SM_b22020	0	0	0	0	0	0	507511	507617	na	na	107	na	na	na
476	int_SM_b22020-SM_b20491	0	0	0	0	0	0	508479	508666	na	na	188	na	na	na
477	int_SM_b20491-SM_b20492	0	0	0	0	0	0	509246	509566	na	na	321	na	na	na
478	int_SM_b20492-SM_b20493	0	0	0	0	0	0	510470	510583	na	na	114	na	na	na
479	int_SM_b20493-SM_b20494	0	0	0	0	0	0	511319	511440	na	na	122	na	na	na
480	int_SM_b20494-SM_b20495	0	0	0	0	0	0	512338	513217	na	na	880	na	na	na
481	int_SM_b20495-SM_b20496	0	0	0	0	0	0	514922	515353	na	na	432	na	na	na
482	int_SM_b20496-SM_b20497	0	0	0	0	0	0	516965	516972	na	na	8	na	na	na
483	int_SM_b20497-SM_b20498	0	0	0	0	0	0	518503	518532	na	na	30	na	na	na
484	int_SM_b20498-SM_b20499	0	0	0	0	0	0	519376	519441	na	na	66	na	na	na
485	int_SM_b20499-SM_b20500	0	0	0	0	0	0	521176	521186	na	na	11	na	na	na
487	int_SM_b20501-SM_b20502	0	0	0	0	0	0	523184	523184	na	na	1	na	na	na
488	int_SM_b20502-SM_b20503	0	0	0	0	0	0	524178	524196	na	na	19	na	na	na
489	int_SM_b20503-SM_b20504	0	0	0	0	0	0	525736	525800	na	na	65	na	na	na
490	int_SM_b20504-SM_b20505	0	0	0	0	0	0	526803	527072	na	na	270	na	na	na
491	int_SM_b20505-SM_b20506	0	0	0	0	0	0	527862	527904	na	na	43	na	na	na
492	int_SM_b20506-SM_b20507	0	0	0	0	0	0	528859	528860	na	na	2	na	na	na
493	int_SM_b20507-SM_b20508	0	0	0	0	0	0	530388	530451	na	na	64	na	na	na
494	int_SM_b20508-SM_b20509	0	0	0	0	0	0	531436	531623	na	na	188	na	na	na
495	int_SM_b20509-SM_b20510	0	0	0	0	0	0	532392	532437	na	na	46	na	na	na
496	int_SM_b20510-SM_b20511	0	0	0	0	0	0	533587	533616	na	na	30	na	na	na
497	int_SM_b20511-SM_b22021	0	0	0	0	0	0	534397	534744	na	na	348	na	na	na
498	int_SM_b22021-SM_b20513	0	0	0	0	0	0	535000	535093	na	na	94	na	na	na
499	int_SM_b20513-SM_b20514	0	0	0	0	0	0	536021	536419	na	na	399	na	na	na
500	int_SM_b20514-SM_b20515	0	0	0	0	0	0	537638	537726	na	na	89	na	na	na
501	int_SM_b20515-SM_b20516	0	0	0	0	0	0	541213	541279	na	na	67	na	na	na
502	int_SM_b20516-SM_b20517	0	0	1	0	0	1	541607	542356	na	na	750	na	na	na
	int_SM_b20516-SM_b20517	0	0	1	0	0	1	542233			-
503	int_SM_b20517-SM_b20518	0	0	0	0	0	0	542648	542828	na	na	181	na	na	na
504	int_SM_b20518-SM_b20519	0	0	0	0	0	0	543549	543980	na	na	432	na	na	na
505	int_SM_b20519-SM_b20520	0	0	0	0	0	0	544350	546126	na	na	1777	na	na	na
506	int_SM_b20520-SM_b20521	0	0	0	0	0	0	546685	546976	na	na	292	na	na	na
507	int_SM_b20521-SM_b20522	0	0	0	0	0	0	548087	548377	na	na	291	na	na	na
508	int_SM_b20522-SM_b20523	0	0	0	0	0	0	548747	549219	na	na	473	na	na	na
509	int_SM_b20523-SM_b20525	0	0	0	0	0	0	550429	550945	na	na	517	na	na	na
510	int_SM_b20525-SM_b20527	0	0	0	0	0	0	551555	552143	na	na	589	na	na	na
511	int_SM_b20527-SM_b20528	0	0	0	0	0	0	552579	552657	na	na	79	na	na	na
513	int_SM_b20529-SM_b20530	0	0	0	0	0	0	554375	554406	na	na	32	na	na	na
514	int_SM_b20530-SM_b20531	0	0	0	0	0	0	554746	554979	na	na	234	na	na	na
515	int_SM_b20531-SM_b20532	0	0	0	0	0	0	555517	555517	na	na	1	na	na	na
516	int_SM_b20532-SM_b20533	0	0	0	0	0	0	556157	556744	na	na	588	na	na	na
517	int_SM_b20533-SM_b20534	0	0	0	0	0	0	556949	557552	na	na	604	na	na	na
521	int_SM_b20537-SM_b20538	0	0	0	0	0	0	562245	562391	na	na	147	na	na	na
522	int_SM_b20538-SM_b20539	0	0	0	0	0	0	563679	564785	na	na	1107	na	na	na
523	int_SM_b20539-SM_b20540	0	0	0	0	0	0	566661	567527	na	na	867	na	na	na
524	int_SM_b20540-SM_b20541	0	0	0	0	0	0	567750	568336	na	na	587	na	na	na
525	int_SM_b20541-SM_b20542	0	0	0	0	0	0	569990	570051	na	na	62	na	na	na
528	int_SM_b20543-SM_b20545	0	0	0	0	0	0	570846	571437	na	na	592	na	na	na
529	int_SM_b20545-SM_b20546	0	0	0	0	0	0	571657	571842	na	na	186	na	na	na
530	int_SM_b20546-SM_b20547	0	0	0	0	0	0	572362	572517	na	na	156	na	na	na
531	int_SM_b20547-SM_b20548	0	0	0	0	0	0	572797	573929	na	na	1133	na	na	na
532	int_SM_b20548-SM_b20549	0	0	0	0	0	0	574425	576047	na	na	1623	na	na	na
533	int_SM_b20549-SM_b20550	0	0	0	0	0	0	576366	576532	na	na	167	na	na	na
534	int_SM_b20550-SM_b20551	0	0	0	0	0	0	576779	576951	na	na	173	na	na	na
535	int_SM_b20551-SM_b20552	0	0	0	0	0	0	577399	578149	na	na	751	na	na	na
536	int_SM_b20552-SM_b20553	0	0	0	0	0	0	578882	578901	na	na	20	na	na	na
537	int_SM_b20553-SM_b20554	0	0	0	0	0	0	579097	579453	na	na	357	na	na	na
538	int_SM_b20554-SM_b20555	0	0	0	0	0	0	579964	579966	na	na	3	na	na	na
539	int_SM_b20555-SM_b20556	0	0	0	0	0	0	580189	580644	na	na	456	na	na	na
540	int_SM_b20556-SM_b20557	0	0	0	0	0	0	581326	582371	na	na	1046	na	na	na
541	int_SM_b20557-SM_b20558	0	0	0	0	0	0	582708	583427	na	na	720	na	na	na
542	int_SM_b20558-SM_b20559	0	0	0	0	0	0	583839	583970	na	na	132	na	na	na
543	int_SM_b20559-SM_b20560	0	0	0	0	0	0	584556	584681	na	na	126	na	na	na
544	int_SM_b20560-SM_b20561	0	0	0	0	0	0	584904	585596	na	na	693	na	na	na
545	int_SM_b20561-SM_b20562	0	0	0	0	0	0	586056	586185	na	na	130	na	na	na
546	int_SM_b20562-SM_b20563	0	0	0	0	0	0	587101	587214	na	na	114	na	na	na
547	int_SM_b20563-SM_b20803	0	0	0	0	0	0	588130	588359	na	na	230	na	na	na
548	int_SM_b20803-SM_b20804	0	0	0	0	0	0	589191	589232	na	na	42	na	na	na
549	int_SM_b20804-SM_b20805	0	0	0	0	0	0	589965	590026	na	na	62	na	na	na
550	int_SM_b20805-SM_b20806	0	0	0	0	0	0	590933	591059	na	na	127	na	na	na
551	int_SM_b20806-SM_b20807	0	0	0	0	0	0	591750	591881	na	na	132	na	na	na
553	int_SM_b20808-SM_b20809	0	0	0	0	0	0	594272	594507	na	na	236	na	na	na
554	int_SM_b20809-SM_b20810	0	0	0	0	0	0	595498	595609	na	na	112	na	na	na
555	int_SM_b20810-SM_b20811	0	0	0	0	0	0	597644	597788	na	na	145	na	na	na
556	int_SM_b20811-SM_b20812	0	0	0	0	0	0	598110	598174	na	na	65	na	na	na
557	int_SM_b20812-SM_b20813	0	0	0	0	0	0	599222	599851	na	na	630	na	na	na
558	int_SM_b20813-SM_b20814	0	0	0	0	0	0	601658	601994	na	na	337	na	na	na
559	int_SM_b20814-SM_b20815	0	0	0	0	0	0	602736	602785	na	na	50	na	na	na
560	int_SM_b20815-SM_b20816	0	0	0	0	0	0	604454	604518	na	na	65	na	na	na
561	int_SM_b20816-SM_b20817	0	0	0	0	0	0	605809	605892	na	na	84	na	na	na
562	int_SM_b20817-SM_b20818	0	0	0	0	0	0	606925	607129	na	na	205	na	na	na
563	int_SM_b20818-SM_b20819	0	0	0	0	0	0	608222	608263	na	na	42	na	na	na
564	int_SM_b20819-SM_b20820	0	0	0	0	0	0	608582	608690	na	na	109	na	na	na
565	int_SM_b20820-SM_b20821	0	0	0	0	0	0	609921	610000	na	na	80	na	na	na
566	int_SM_b20821-SM_b20822	0	0	0	0	0	0	610802	611045	na	na	244	na	na	na
567	int_SM_b20822-SM_b20823	0	0	0	0	0	0	611871	611879	na	na	9	na	na	na
568	int_SM_b20823-SM_b20824	0	0	0	0	0	0	612912	613521	na	na	610	na	na	na
569	int_SM_b20824-SM_b20825	0	0	0	0	0	0	615859	616022	na	na	164	na	na	na
570	int_SM_b20825-SM_b20826	0	0	0	0	0	0	616794	616860	na	na	67	na	na	na
571	int_SM_b20826-SM_b20827	0	0	0	0	0	0	617395	617617	na	na	223	na	na	na
572	int_SM_b20827-SM_b20828	0	0	0	0	0	0	618206	618427	na	na	222	na	na	na
574	int_SM_b21663-SM_b21664	0	0	0	0	0	0	619117	619215	na	na	99	na	na	na
575	int_SM_b21664-SM_b21665	0	0	0	0	0	0	619486	619542	na	na	57	na	na	na
576	int_SM_b21665-SM_b20829	0	0	0	0	0	0	619900	619945	na	na	46	na	na	na
577	int_SM_b20829-SM_b20830	0	0	0	0	0	0	621626	621884	na	na	259	na	na	na
578	int_SM_b20830-SM_b20831	0	0	0	0	0	0	622899	622972	na	na	74	na	na	na
579	int_SM_b20831-SM_b20832	0	0	0	0	0	0	623927	624305	na	na	379	na	na	na
582	int_SM_b20834-SM_b20835	0	0	0	0	0	0	627037	627124	na	na	88	na	na	na
584	int_SM_b20836-SM_b20837	0	0	0	0	0	0	628431	628970	na	na	540	na	na	na
585	int_SM_b20837-SM_b20838	0	0	0	0	0	0	629196	629244	na	na	49	na	na	na
586	int_SM_b20838-SM_b20839	0	0	0	0	0	0	630307	630968	na	na	662	na	na	na
587	int_SM_b20839-SM_b20840	0	0	0	0	0	0	631179	631204	na	na	26	na	na	na
589	int_SM_b20841-SM_b20842	0	0	0	0	0	0	633091	633437	na	na	347	na	na	na
590	int_SM_b20842-SM_b20843	0	0	0	0	0	0	634668	634670	na	na	3	na	na	na
591	int_SM_b20843-SM_b21013	0	0	0	0	0	0	636198	636622	na	na	425	na	na	na
592	int_SM_b21013-SM_b21014	0	0	0	0	0	0	637091	637295	na	na	205	na	na	na
593	int_SM_b21014-SM_b21015	0	0	0	0	0	0	637677	638048	na	na	372	na	na	na
594	int_SM_b21015-SM_b21016	0	0	0	0	0	0	639300	639363	na	na	64	na	na	na
595	int_SM_b21016-SM_b21017	0	0	0	0	0	0	640396	640397	na	na	2	na	na	na
598	int_SM_b21019-SM_b21021	0	0	0	0	0	0	643950	644174	na	na	225	na	na	na
599	int_SM_b21021-SM_b21022	0	0	0	0	0	0	645123	645126	na	na	4	na	na	na
600	int_SM_b21022-SM_b21023	0	0	0	0	0	0	646726	646728	na	na	3	na	na	na
601	int_SM_b21023-SM_b21024	0	0	0	0	0	0	647044	647211	na	na	168	na	na	na
602	int_SM_b21024-SM_b21025	0	0	0	0	0	0	647380	647390	na	na	11	na	na	na
603	int_SM_b21025-SM_b21026	0	0	0	0	0	0	647811	647953	na	na	143	na	na	na
604	int_SM_b21026-SM_b21027	0	0	0	0	0	0	648092	648787	na	na	696	na	na	na
605	int_SM_b21027-SM_b21028	0	0	0	0	0	0	649505	649718	na	na	214	na	na	na
606	int_SM_b21028-SM_b21029	0	0	0	0	0	0	649881	649977	na	na	97	na	na	na
607	int_SM_b21029-SM_b21030	0	0	0	0	0	0	650503	650646	na	na	144	na	na	na
608	int_SM_b21030-SM_b21031	0	0	0	0	0	0	651097	651107	na	na	11	na	na	na
609	int_SM_b21031-SM_b21032	0	0	0	0	0	0	651720	651739	na	na	20	na	na	na
610	int_SM_b21032-SM_b21034	0	0	0	0	0	0	652157	652629	na	na	473	na	na	na
611	int_SM_b21034-SM_b21035	0	0	0	0	0	0	652915	653579	na	na	665	na	na	na
612	int_SM_b21035-SM_b21036	0	0	0	0	0	0	653799	653936	na	na	138	na	na	na
613	int_SM_b21036-SM_b21037	0	0	0	0	0	0	654486	654647	na	na	162	na	na	na
614	int_SM_b21037-SM_b21038	0	0	0	0	0	0	656244	656249	na	na	6	na	na	na
615	int_SM_b21038-SM_b21039	0	0	0	0	0	0	657228	657240	na	na	13	na	na	na
617	int_SM_b21040-SM_b21041	0	0	0	0	0	0	659787	659873	na	na	87	na	na	na
618	int_SM_b21041-SM_b21042	0	0	0	0	0	0	661110	661225	na	na	116	na	na	na
619	int_SM_b21042-SM_b21043	0	0	0	0	0	0	662468	663076	na	na	609	na	na	na
620	int_SM_b21043-SM_b21044	0	0	0	0	0	0	663647	663821	na	na	175	na	na	na
621	int_SM_b21044-SM_b21695	0	0	0	0	0	0	665733	666453	na	na	721	na	na	na
622	int_SM_b21695-SM_b21698	0	0	0	0	0	0	666727	667136	na	na	410	na	na	na
623	int_SM_b21698-SM_b21662	0	0	0	0	0	0	667617	669333	na	na	1717	na	na	na
624	int_SM_b21662-SM_b21696	0	0	0	0	0	0	669844	672635	na	na	2792	na	na	na
626	int_SM_b21697-SM_b21661	0	0	0	0	0	0	674032	674573	na	na	542	na	na	na
628	int_SM_b21711-SM_b21045	0	0	0	0	0	0	675062	675572	na	na	511	na	na	na
629	int_SM_b21045-SM_b21046	0	0	0	0	0	0	676833	676927	na	na	95	na	na	na
630	int_SM_b21046-SM_b21047	0	0	0	0	0	0	677402	679968	na	na	2567	na	na	na
631	int_SM_b21047-SM_b21048	0	0	0	0	0	0	680236	680361	na	na	126	na	na	na
632	int_SM_b21048-SM_b21049	0	0	0	0	0	0	681808	681852	na	na	45	na	na	na
633	int_SM_b21049-SM_b21050	0	0	0	0	0	0	682012	682223	na	na	212	na	na	na
634	int_SM_b21050-SM_b21051	0	0	0	0	0	0	683778	683927	na	na	150	na	na	na
635	int_SM_b21051-SM_b21052	0	0	0	0	0	0	685278	685580	na	na	303	na	na	na
636	int_SM_b21052-SM_b21053	0	0	0	0	0	0	686547	686565	na	na	19	na	na	na
637	int_SM_b21053-SM_b21054	0	0	0	0	0	0	687817	687904	na	na	88	na	na	na
638	int_SM_b21054-SM_b21055	0	0	0	0	0	0	688523	688754	na	na	232	na	na	na
639	int_SM_b21055-SM_b21056	0	0	0	0	0	0	689340	689473	na	na	134	na	na	na
641	int_SM_b21057-SM_b21058	0	0	0	0	0	0	692646	692697	na	na	52	na	na	na
642	int_SM_b21058-SM_b21059	0	0	0	0	0	0	692920	692942	na	na	23	na	na	na
643	int_SM_b21059-SM_b21060	0	0	0	0	0	0	693468	693471	na	na	4	na	na	na
644	int_SM_b21060-SM_b21061	0	0	0	0	0	0	694522	694543	na	na	22	na	na	na
645	int_SM_b21061-SM_b21062	0	0	0	0	0	0	695792	695812	na	na	21	na	na	na
646	int_SM_b21062-SM_b21063	0	0	0	0	0	0	697013	697070	na	na	58	na	na	na
648	int_SM_b21064-SM_b21065	0	0	0	0	0	0	699173	699187	na	na	15	na	na	na
650	int_SM_b21066-SM_b21067	0	0	0	0	0	0	701116	701130	na	na	15	na	na	na
651	int_SM_b21067-SM_b21068	0	0	0	0	0	0	702337	702644	na	na	308	na	na	na
652	int_SM_b21068-SM_b21069	0	0	0	0	0	0	703659	703974	na	na	316	na	na	na
653	int_SM_b21069-SM_b21070	0	0	0	0	0	0	705394	705773	na	na	380	na	na	na
654	int_SM_b21070-SM_b21071	0	0	0	0	0	0	707673	708085	na	na	413	na	na	na
655	int_SM_b21071-SM_b21072	0	0	0	0	0	0	708737	708780	na	na	44	na	na	na
656	int_SM_b21072-SM_b21073	0	0	0	0	0	0	709036	709462	na	na	427	na	na	na
657	int_SM_b21073-SM_b21074	0	0	0	0	0	0	710831	710901	na	na	71	na	na	na
658	int_SM_b21074-SM_b21075	0	0	0	0	0	0	711802	712081	na	na	280	na	na	na
660	int_SM_b21076-SM_b21077	0	0	0	0	0	0	714438	714586	na	na	149	na	na	na
662	int_SM_b21078-SM_b21079	0	0	0	0	0	0	716085	716512	na	na	428	na	na	na
663	int_SM_b21079-SM_b21080	0	0	0	0	0	0	717245	717544	na	na	300	na	na	na
664	int_SM_b21080-SM_b21081	0	0	0	0	0	0	718370	718405	na	na	36	na	na	na
665	int_SM_b21081-SM_b21082	0	0	0	0	0	0	719954	719984	na	na	31	na	na	na
666	int_SM_b21082-SM_b21083	0	0	0	0	0	0	722289	722423	na	na	135	na	na	na
668	int_SM_b21084-SM_b21085	0	0	0	0	0	0	723218	723279	na	na	62	na	na	na
669	int_SM_b21085-SM_b21086	0	0	0	0	0	0	724933	725357	na	na	425	na	na	na
670	int_SM_b21086-SM_b21087	0	0	0	0	0	0	725835	725978	na	na	144	na	na	na
671	int_SM_b21087-SM_b21088	0	0	0	0	0	0	730599	730921	na	na	323	na	na	na
672	int_SM_b21088-SM_b21089	0	0	0	0	0	0	731138	731299	na	na	162	na	na	na
673	int_SM_b21089-SM_b21090	0	0	0	0	0	0	732371	732455	na	na	85	na	na	na
674	int_SM_b21090-SM_b21091	0	0	0	0	0	0	733593	733896	na	na	304	na	na	na
675	int_SM_b21091-SM_b21092	0	0	0	0	0	0	734908	734911	na	na	4	na	na	na
676	int_SM_b21092-SM_b21093	0	0	0	0	0	0	735389	735412	na	na	24	na	na	na
677	int_SM_b21093-SM_b21094	0	0	0	0	0	0	736316	736509	na	na	194	na	na	na
679	int_SM_b21095-SM_b21096	0	0	0	0	0	0	738846	738853	na	na	8	na	na	na
680	int_SM_b21096-SM_b21097	0	0	0	0	0	0	739625	739673	na	na	49	na	na	na
681	int_SM_b21097-SM_b21098	0	0	0	0	0	0	740517	740598	na	na	82	na	na	na
682	int_SM_b21098-SM_b21099	0	0	0	0	0	0	741397	741566	na	na	170	na	na	na
683	int_SM_b21099-SM_b21100	0	0	0	0	0	0	741990	741999	na	na	10	na	na	na
684	int_SM_b21100-SM_b21101	0	0	0	0	0	0	742879	743135	na	na	257	na	na	na
685	int_SM_b21101-SM_b21102	0	0	0	0	0	0	743973	744022	na	na	50	na	na	na
686	int_SM_b21102-SM_b21103	0	0	0	0	0	0	744806	744972	na	na	167	na	na	na
687	int_SM_b21103-SM_b21104	0	0	0	0	0	0	746293	746361	na	na	69	na	na	na
689	int_SM_b21105-SM_b21106	0	0	0	0	0	0	748125	748130	na	na	6	na	na	na
690	int_SM_b21106-SM_b21107	0	0	0	0	0	0	749229	749229	na	na	1	na	na	na
691	int_SM_b21107-SM_b21108	0	0	0	0	0	0	750343	750354	na	na	12	na	na	na
693	int_SM_b21109-SM_b21110	0	0	0	0	0	0	751760	751760	na	na	1	na	na	na
695	int_SM_b21111-SM_b21112	0	0	0	0	0	0	752954	752975	na	na	22	na	na	na
696	int_SM_b21112-SM_b21113	0	0	0	0	0	0	753822	753944	na	na	123	na	na	na
697	int_SM_b21113-SM_b21114	0	0	0	0	0	0	755223	755266	na	na	44	na	na	na
698	int_SM_b21114-SM_b21115	0	0	0	0	0	0	756593	756617	na	na	25	na	na	na
699	int_SM_b21115-SM_b21116	0	0	0	0	0	0	757107	757319	na	na	213	na	na	na
700	int_SM_b21116-SM_b21117	0	0	0	0	0	0	758052	758134	na	na	83	na	na	na
701	int_SM_b21117-SM_b21119	0	0	0	0	0	0	758594	758843	na	na	250	na	na	na
704	int_SM_b21121-SM_b21122	0	0	0	0	0	0	760733	760759	na	na	27	na	na	na
